Iteracion,Hora
0,0.7413194444444444
1,1.4826388888888888
2,2.223958333333333
3,2.9652777777777777
4,3.7065972222222223
5,4.447916666666667
6,5.189236111111112
7,5.930555555555556
8,6.671875000000001
