Iteracion,Hora
0,0.7482638888888888
1,1.4965277777777777
2,2.2447916666666665
3,2.9930555555555554
4,3.741319444444444
5,4.489583333333333
6,5.237847222222221
7,5.986111111111111
8,6.734375
